BusinessEntityID,PhoneNumber,PhoneNumberTypeID,ModifiedDate
12983,1 (11) 500 555-0126,2,1/8/2012
12984,535-555-0133,1,2/26/2014
12985,184-555-0114,2,11/1/2013
12986,185-555-0133,2,10/15/2013
12987,1 (11) 500 555-0190,1,11/24/2011
12988,125-555-0125,2,1/19/2014
12989,1 (11) 500 555-0132,2,3/4/2012
12990,1 (11) 500 555-0177,2,3/15/2012
12991,165-555-0130,2,4/18/2014
12992,1 (11) 500 555-0167,1,1/14/2013
12993,1 (11) 500 555-0194,1,6/15/2014
12994,336-555-0144,2,11/11/2012
12995,825-555-0115,2,10/30/2012
12996,568-555-0140,1,9/5/2013
12997,1 (11) 500 555-0196,1,3/16/2014
12998,1 (11) 500 555-0136,2,8/22/2012
12999,1 (11) 500 555-0147,2,3/17/2014
13000,117-555-0161,2,4/10/2014
13001,374-555-0198,1,8/3/2013
13002,1 (11) 500 555-0117,2,8/9/2011
13003,702-555-0144,2,7/20/2013
13004,908-555-0122,1,5/28/2014
13005,1 (11) 500 555-0110,1,1/30/2014
13006,188-555-0149,2,9/13/2013
13007,1 (11) 500 555-0131,1,9/28/2013
13008,156-555-0175,1,11/30/2013
13009,860-555-0178,2,4/26/2014
13010,808-555-0115,2,3/24/2013
13011,383-555-0160,2,3/11/2014
13012,1 (11) 500 555-0162,2,11/28/2012
13013,107-555-0193,1,10/6/2013
13014,208-555-0193,1,12/17/2013
13015,648-555-0129,2,11/22/2013
13016,340-555-0113,1,5/5/2014
13017,1 (11) 500 555-0143,1,9/8/2013
13018,1 (11) 500 555-0134,2,12/17/2013
13019,657-555-0114,1,2/26/2014
13020,352-555-0138,1,3/18/2014
13021,1 (11) 500 555-0140,2,3/22/2012
13022,862-555-0111,1,8/16/2011
13023,1 (11) 500 555-0193,2,7/9/2013
13024,883-555-0157,1,4/7/2013
13025,182-555-0119,2,11/20/2013
13026,1 (11) 500 555-0149,2,5/3/2014
13027,561-555-0115,1,6/6/2014
13028,671-555-0148,1,10/5/2013
13029,160-555-0174,2,2/16/2014
13030,1 (11) 500 555-0115,1,11/9/2013
13031,1 (11) 500 555-0190,1,10/22/2013
13032,1 (11) 500 555-0180,1,9/8/2011
13033,1 (11) 500 555-0130,1,1/3/2013
13034,802-555-0111,1,12/23/2013
13035,100-555-0146,2,5/9/2014
13036,1 (11) 500 555-0163,1,9/2/2013
13037,505-555-0112,1,4/21/2014
13038,974-555-0177,1,12/24/2013
13039,1 (11) 500 555-0142,1,8/29/2013
13040,1 (11) 500 555-0149,1,2/17/2014
13041,203-555-0166,2,5/17/2014
13042,539-555-0148,1,7/15/2013
13043,110-555-0136,2,3/3/2012
13044,1 (11) 500 555-0166,1,10/22/2013
13045,1 (11) 500 555-0158,1,8/3/2013
13046,607-555-0157,2,2/10/2014
13047,614-555-0182,1,7/9/2013
13048,1 (11) 500 555-0117,2,2/10/2013
13049,1 (11) 500 555-0180,1,3/16/2014
13050,1 (11) 500 555-0136,2,11/29/2012
13051,1 (11) 500 555-0127,1,9/12/2012
13052,695-555-0140,1,9/7/2013
13053,1 (11) 500 555-0129,2,5/9/2013
13054,950-555-0181,1,1/20/2012
13055,239-555-0156,1,8/3/2013
13056,1 (11) 500 555-0167,1,6/15/2012
13057,1 (11) 500 555-0128,2,3/29/2014
13058,475-555-0143,2,8/4/2013
13059,627-555-0191,2,9/26/2013
13060,1 (11) 500 555-0122,1,1/8/2014
13061,511-555-0157,1,10/7/2013
13062,718-555-0129,1,6/3/2014
13063,500-555-0128,1,2/25/2014
13064,249-555-0155,2,9/14/2013
13065,1 (11) 500 555-0194,2,12/17/2011
13066,115-555-0130,2,1/16/2014
13067,356-555-0135,2,4/29/2014
13068,1 (11) 500 555-0125,1,10/23/2013
13069,127-555-0115,2,10/20/2013
13070,627-555-0181,2,2/26/2014
13071,625-555-0162,2,4/18/2014
13072,824-555-0117,2,11/11/2013
13073,349-555-0182,2,2/17/2014
13074,313-555-0179,2,3/20/2014
13075,117-555-0152,2,6/14/2013
13076,1 (11) 500 555-0115,2,6/5/2011
13077,1 (11) 500 555-0176,1,1/2/2014
13078,132-555-0112,2,4/11/2014
13079,1 (11) 500 555-0184,2,12/8/2013
13080,1 (11) 500 555-0188,1,5/5/2014
13081,1 (11) 500 555-0129,2,5/10/2014
13082,406-555-0174,2,8/14/2013
13083,705-555-0113,2,3/28/2014
13084,1 (11) 500 555-0185,1,12/14/2011
13085,1 (11) 500 555-0114,2,4/10/2013
13086,1 (11) 500 555-0191,2,9/9/2011
13087,1 (11) 500 555-0160,1,2/21/2012
13088,1 (11) 500 555-0126,2,10/11/2011
13089,848-555-0191,1,10/20/2013
13090,171-555-0168,1,12/31/2011
13091,115-555-0161,1,9/7/2013
13092,164-555-0126,1,4/27/2014
13093,275-555-0184,2,11/4/2013
13094,678-555-0146,1,9/7/2013
13095,842-555-0114,1,11/12/2013
13096,1 (11) 500 555-0150,2,2/10/2014
13097,1 (11) 500 555-0194,2,3/11/2014
13098,469-555-0125,1,7/3/2013
13099,277-555-0119,1,11/2/2013
13100,816-555-0117,1,10/6/2013
13101,735-555-0182,2,4/14/2014
13102,1 (11) 500 555-0169,1,11/18/2011
13103,222-555-0115,2,9/24/2013
13104,1 (11) 500 555-0134,1,11/29/2013
13105,1 (11) 500 555-0123,2,6/3/2014
13106,1 (11) 500 555-0144,2,4/23/2014
13107,208-555-0178,2,8/17/2013
13108,823-555-0168,1,7/31/2013
13109,1 (11) 500 555-0189,2,2/1/2012
13110,1 (11) 500 555-0116,1,1/19/2014
13111,1 (11) 500 555-0172,2,12/21/2013
13112,1 (11) 500 555-0142,2,2/20/2014
13113,129-555-0146,2,2/12/2014
13114,980-555-0146,2,9/28/2012
13115,836-555-0119,2,9/9/2013
13116,397-555-0169,1,4/9/2014
13117,162-555-0175,1,3/23/2012
13118,1 (11) 500 555-0118,1,5/1/2013
13119,467-555-0170,2,5/25/2014
13120,1 (11) 500 555-0158,1,6/11/2014
13121,1 (11) 500 555-0188,2,5/30/2014
13122,1 (11) 500 555-0189,2,10/4/2013
13123,1 (11) 500 555-0111,1,9/12/2012
13124,1 (11) 500 555-0159,1,3/25/2013
13125,492-555-0129,1,7/16/2013
13126,1 (11) 500 555-0157,1,6/22/2014
13127,1 (11) 500 555-0119,2,3/27/2014
13128,1 (11) 500 555-0160,1,4/26/2012
13129,545-555-0189,1,10/22/2013
13130,558-555-0131,2,8/30/2012
13131,158-555-0170,2,6/11/2012
13132,459-555-0159,1,1/10/2014
13133,258-555-0117,2,7/24/2013
13134,1 (11) 500 555-0161,2,4/1/2014
13135,1 (11) 500 555-0171,1,6/18/2014
13136,403-555-0146,1,1/10/2014
13137,503-555-0131,2,8/27/2013
13138,1 (11) 500 555-0198,2,2/5/2012
13139,272-555-0117,1,4/12/2014
13140,242-555-0153,1,4/28/2014
13141,1 (11) 500 555-0169,2,4/20/2014
13142,1 (11) 500 555-0186,2,11/18/2012
13143,873-555-0120,1,9/15/2011
13144,1 (11) 500 555-0177,2,11/6/2011
13145,157-555-0172,2,10/23/2013
13146,1 (11) 500 555-0135,2,12/19/2011
13147,1 (11) 500 555-0118,1,1/27/2014
13148,671-555-0133,1,11/20/2013
13149,781-555-0161,2,12/15/2013
13150,417-555-0149,2,8/18/2013
13151,309-555-0192,2,11/1/2013
13152,411-555-0176,2,4/19/2014
13153,394-555-0170,2,9/9/2013
13154,1 (11) 500 555-0118,1,7/24/2011
13155,279-555-0138,2,4/29/2014
13156,362-555-0138,2,2/14/2013
13157,863-555-0121,1,4/22/2014
13158,139-555-0113,2,4/28/2014
13159,1 (11) 500 555-0127,2,3/12/2014
13160,1 (11) 500 555-0112,2,11/30/2013
13161,1 (11) 500 555-0142,1,12/29/2011
13162,292-555-0142,1,10/10/2013
13163,775-555-0190,1,12/15/2013
13164,1 (11) 500 555-0112,2,7/8/2013
13165,1 (11) 500 555-0130,1,9/21/2012
13166,1 (11) 500 555-0131,1,6/27/2014
13167,651-555-0127,1,10/21/2013
13168,193-555-0113,1,9/4/2013
13169,1 (11) 500 555-0140,1,1/7/2013
13170,178-555-0164,1,4/14/2014
13171,313-555-0148,2,9/23/2013
13172,1 (11) 500 555-0131,1,5/21/2014
13173,834-555-0131,2,2/6/2012
13174,187-555-0111,1,3/23/2014
13175,1 (11) 500 555-0156,1,11/13/2012
13176,1 (11) 500 555-0115,2,8/8/2011
13177,979-555-0174,2,1/29/2013
13178,1 (11) 500 555-0141,1,3/28/2013
13179,204-555-0153,1,8/15/2013
13180,1 (11) 500 555-0187,2,12/13/2013
13181,652-555-0177,2,8/30/2013
13182,380-555-0192,2,7/10/2013
13183,1 (11) 500 555-0161,2,4/21/2012
13184,341-555-0163,1,6/29/2014
13185,766-555-0140,1,5/7/2014
13186,1 (11) 500 555-0192,1,6/14/2014
13187,224-555-0112,2,1/16/2014
13188,1 (11) 500 555-0113,2,3/24/2013
13189,1 (11) 500 555-0159,2,4/5/2014
13190,776-555-0139,2,9/5/2013
13191,1 (11) 500 555-0135,1,8/24/2013
13192,1 (11) 500 555-0116,1,3/18/2013
13193,1 (11) 500 555-0126,2,1/5/2013
13194,1 (11) 500 555-0177,2,9/16/2013
13195,519-555-0159,1,10/11/2013
13196,198-555-0136,1,10/13/2013
13197,1 (11) 500 555-0154,2,10/13/2013
13198,516-555-0126,1,2/24/2014
13199,1 (11) 500 555-0169,1,2/7/2014
13200,1 (11) 500 555-0127,2,6/26/2014
13201,267-555-0111,2,6/12/2012
13202,966-555-0128,2,3/21/2014
13203,568-555-0165,2,5/8/2013
13204,1 (11) 500 555-0184,2,9/22/2011
13205,1 (11) 500 555-0112,1,9/4/2011
13206,1 (11) 500 555-0197,1,3/23/2012
13207,955-555-0118,2,8/27/2013
13208,1 (11) 500 555-0129,1,2/16/2013
13209,1 (11) 500 555-0163,2,9/7/2013
13210,373-555-0139,1,3/21/2012
13211,1 (11) 500 555-0199,2,8/7/2013
13212,709-555-0140,2,5/19/2012
13213,766-555-0115,1,3/25/2014
13214,545-555-0127,1,9/14/2012
13215,155-555-0158,2,7/6/2013
13216,678-555-0115,1,11/7/2013
13217,1 (11) 500 555-0137,2,9/24/2012
13218,110-555-0188,2,6/12/2012
13219,1 (11) 500 555-0143,2,1/9/2014
13220,1 (11) 500 555-0166,1,3/3/2014
13221,1 (11) 500 555-0158,2,5/26/2013
13222,1 (11) 500 555-0132,1,12/5/2013
13223,1 (11) 500 555-0136,2,5/15/2013
13224,1 (11) 500 555-0123,2,10/2/2013
13225,1 (11) 500 555-0112,2,7/5/2013
13226,813-555-0153,1,2/12/2014
13227,718-555-0137,2,6/25/2014
13228,1 (11) 500 555-0112,1,10/31/2013
13229,469-555-0172,1,6/11/2014
13230,959-555-0114,2,11/9/2013
13231,1 (11) 500 555-0114,1,8/7/2013
13232,1 (11) 500 555-0157,1,10/8/2011
13233,311-555-0136,1,11/15/2013
13234,1 (11) 500 555-0116,2,6/21/2013
13235,1 (11) 500 555-0131,1,5/31/2014
13236,847-555-0167,2,9/17/2013
13237,714-555-0197,2,8/31/2012
13238,1 (11) 500 555-0197,1,2/20/2014
13239,347-555-0137,1,4/14/2013
13240,227-555-0158,2,5/15/2014
13241,1 (11) 500 555-0171,1,8/30/2013
13242,345-555-0199,1,1/17/2012
13243,284-555-0145,2,6/17/2012
13244,1 (11) 500 555-0114,2,10/3/2013
13245,298-555-0123,2,5/3/2014
13246,1 (11) 500 555-0116,2,9/22/2013
13247,1 (11) 500 555-0172,1,9/10/2011
13248,1 (11) 500 555-0114,2,1/30/2012
13249,474-555-0183,1,9/13/2013
13250,1 (11) 500 555-0152,2,8/17/2013
13251,1 (11) 500 555-0165,2,6/19/2014
13252,840-555-0139,1,2/21/2014
13253,450-555-0163,2,3/28/2014
13254,1 (11) 500 555-0164,1,4/13/2014
13255,148-555-0177,1,6/24/2014
13256,518-555-0192,1,12/24/2013
13257,1 (11) 500 555-0142,1,9/16/2013
13258,1 (11) 500 555-0133,2,3/9/2013
13259,395-555-0198,2,12/2/2013
13260,1 (11) 500 555-0111,2,1/5/2014
13261,198-555-0191,2,9/3/2013
13262,527-555-0115,2,8/7/2013
13263,151-555-0131,1,7/3/2013
13264,1 (11) 500 555-0163,1,10/25/2013
13265,240-555-0142,2,1/28/2014
13266,312-555-0195,1,9/28/2013
13267,1 (11) 500 555-0191,2,1/17/2014
13268,867-555-0136,1,9/21/2013
13269,1 (11) 500 555-0194,1,7/28/2013
13270,1 (11) 500 555-0118,2,3/30/2014
13271,956-555-0173,1,10/10/2013
13272,925-555-0122,2,4/26/2014
13273,137-555-0160,1,10/3/2013
13274,977-555-0116,2,6/10/2014
13275,1 (11) 500 555-0165,1,3/15/2014
13276,473-555-0127,1,4/13/2014
13277,696-555-0114,1,7/4/2013
13278,1 (11) 500 555-0187,2,4/6/2013
13279,718-555-0180,1,6/23/2014
13280,466-555-0144,1,11/4/2013
13281,626-555-0177,1,3/19/2014
13282,1 (11) 500 555-0186,1,1/6/2013
13283,322-555-0195,2,6/4/2014
13284,1 (11) 500 555-0114,1,5/14/2014
13285,1 (11) 500 555-0112,2,4/29/2013
13286,158-555-0176,1,7/30/2013
13287,942-555-0120,2,4/1/2014
13288,1 (11) 500 555-0195,2,7/16/2012
13289,1 (11) 500 555-0130,2,7/5/2013
13290,1 (11) 500 555-0128,2,5/1/2014
13291,1 (11) 500 555-0158,2,1/21/2014
13292,1 (11) 500 555-0123,2,11/18/2013
13293,1 (11) 500 555-0196,1,11/5/2013
13294,1 (11) 500 555-0122,1,7/19/2013
13295,259-555-0181,1,8/27/2013
13296,300-555-0158,1,3/14/2014
13297,1 (11) 500 555-0173,1,6/6/2014
13298,774-555-0177,2,9/20/2013
13299,170-555-0126,2,12/7/2013
13300,1 (11) 500 555-0174,1,3/23/2012
13301,1 (11) 500 555-0122,2,9/18/2013
13302,1 (11) 500 555-0130,1,2/3/2014
13303,651-555-0192,1,4/20/2014
13304,586-555-0145,2,5/24/2014
13305,966-555-0153,1,3/9/2014
13306,1 (11) 500 555-0167,1,5/4/2014
13307,1 (11) 500 555-0128,2,7/19/2013
13308,146-555-0174,2,5/21/2014
13309,1 (11) 500 555-0154,2,3/3/2014
13310,572-555-0125,2,12/4/2013
13311,865-555-0130,2,1/22/2014
13312,1 (11) 500 555-0162,1,4/3/2013
13313,726-555-0116,2,3/24/2012
13314,1 (11) 500 555-0159,2,11/22/2011
13315,1 (11) 500 555-0130,1,4/29/2013
13316,699-555-0137,1,11/16/2013
13317,127-555-0166,2,3/18/2014
13318,1 (11) 500 555-0161,2,11/4/2013
13319,1 (11) 500 555-0115,1,4/11/2013
13320,1 (11) 500 555-0112,2,2/14/2014
13321,669-555-0176,2,7/28/2013
13322,1 (11) 500 555-0140,2,8/6/2013
13323,1 (11) 500 555-0126,1,11/8/2011
13324,1 (11) 500 555-0136,1,5/28/2012
13325,1 (11) 500 555-0115,2,2/27/2013
13326,543-555-0181,2,1/12/2014
13327,1 (11) 500 555-0144,1,10/30/2013
13328,444-555-0124,1,5/1/2014
13329,1 (11) 500 555-0179,1,6/17/2013
13330,153-555-0180,2,5/4/2014
13331,1 (11) 500 555-0142,2,5/7/2012
13332,1 (11) 500 555-0162,2,9/12/2013
13333,1 (11) 500 555-0170,1,9/2/2013
13334,946-555-0127,1,8/9/2012
13335,1 (11) 500 555-0143,1,2/23/2014
13336,603-555-0169,1,9/30/2013
13337,301-555-0114,2,12/30/2013
13338,1 (11) 500 555-0142,1,1/27/2014
13339,1 (11) 500 555-0121,1,9/4/2013
13340,494-555-0138,2,12/11/2013
13341,1 (11) 500 555-0141,2,11/15/2013
13342,111-555-0173,2,1/26/2014
13343,1 (11) 500 555-0116,1,1/4/2012
13344,217-555-0112,2,5/15/2014
13345,1 (11) 500 555-0145,2,5/2/2014
13346,735-555-0162,1,2/17/2014
13347,953-555-0164,1,1/19/2014
13348,969-555-0166,2,8/26/2011
13349,1 (11) 500 555-0123,2,8/23/2013
13350,1 (11) 500 555-0120,1,8/29/2013
13351,1 (11) 500 555-0180,1,3/6/2013
13352,1 (11) 500 555-0130,2,6/4/2012
13353,636-555-0197,2,6/7/2013
13354,358-555-0115,2,2/12/2014
13355,1 (11) 500 555-0139,2,9/10/2011
13356,1 (11) 500 555-0149,1,8/8/2012
13357,1 (11) 500 555-0128,2,2/14/2013
13358,1 (11) 500 555-0164,2,7/27/2012
13359,963-555-0130,2,1/30/2014
13360,1 (11) 500 555-0122,2,11/14/2013
13361,389-555-0114,2,11/12/2013
13362,1 (11) 500 555-0126,1,4/19/2014
13363,402-555-0135,2,5/4/2014
13364,1 (11) 500 555-0160,1,3/5/2014
13365,1 (11) 500 555-0159,1,8/19/2013
13366,1 (11) 500 555-0172,1,2/15/2014
13367,1 (11) 500 555-0168,1,2/3/2014
13368,907-555-0138,2,5/23/2014
13369,1 (11) 500 555-0121,1,6/23/2012
13370,176-555-0134,1,12/20/2013
13371,827-555-0164,1,3/20/2013
13372,1 (11) 500 555-0147,2,8/4/2011
13373,539-555-0118,2,9/10/2013
13374,778-555-0161,1,1/29/2014
13375,678-555-0179,1,12/3/2011
13376,1 (11) 500 555-0143,2,11/27/2013
13377,602-555-0169,2,4/13/2014
13378,1 (11) 500 555-0162,1,3/31/2014
13379,115-555-0140,2,2/8/2014
13380,1 (11) 500 555-0110,1,5/12/2012
13381,1 (11) 500 555-0132,1,10/13/2013
13382,1 (11) 500 555-0110,2,11/24/2012
13383,1 (11) 500 555-0112,1,1/2/2013
13384,1 (11) 500 555-0143,1,6/19/2014
13385,1 (11) 500 555-0141,1,5/8/2014
13386,1 (11) 500 555-0134,1,12/3/2012
13387,606-555-0154,1,7/8/2013
13388,168-555-0116,1,10/10/2013
13389,522-555-0168,1,11/1/2013
13390,463-555-0187,1,10/21/2013
13391,1 (11) 500 555-0172,2,11/13/2013
13392,130-555-0154,2,9/5/2013
13393,875-555-0140,2,1/29/2014
13394,1 (11) 500 555-0149,1,1/29/2014
13395,982-555-0113,1,7/8/2013
13396,1 (11) 500 555-0114,1,11/5/2012
13397,1 (11) 500 555-0125,1,9/5/2013
13398,1 (11) 500 555-0148,2,4/28/2013
13399,1 (11) 500 555-0164,2,10/31/2013
13400,1 (11) 500 555-0150,2,9/4/2013
13401,1 (11) 500 555-0172,1,5/4/2014
13402,1 (11) 500 555-0181,1,5/8/2013
13403,133-555-0143,1,10/19/2013
13404,1 (11) 500 555-0136,2,5/16/2014
13405,250-555-0197,2,11/9/2013
13406,1 (11) 500 555-0160,2,11/23/2012
13407,1 (11) 500 555-0199,1,10/2/2013
13408,1 (11) 500 555-0137,1,4/19/2013
13409,1 (11) 500 555-0191,2,2/9/2013
13410,701-555-0120,2,12/17/2011
13411,243-555-0114,1,3/20/2014
13412,440-555-0185,1,11/24/2013
13413,1 (11) 500 555-0167,1,11/14/2013
13414,1 (11) 500 555-0186,1,8/22/2013
13415,233-555-0116,1,3/27/2014
13416,1 (11) 500 555-0149,1,3/22/2014
13417,1 (11) 500 555-0151,1,9/28/2011
13418,1 (11) 500 555-0115,2,11/11/2013
13419,802-555-0166,2,4/14/2012
13420,1 (11) 500 555-0182,1,6/21/2014
13421,1 (11) 500 555-0111,2,8/8/2012
13422,1 (11) 500 555-0119,2,11/3/2013
13423,965-555-0186,1,7/16/2013
13424,149-555-0168,1,10/4/2013
13425,1 (11) 500 555-0157,2,11/11/2013
13426,710-555-0143,2,4/4/2012
13427,580-555-0159,2,10/21/2013
13428,141-555-0184,1,12/10/2013
13429,1 (11) 500 555-0159,1,3/1/2014
13430,1 (11) 500 555-0158,1,4/21/2012
13431,1 (11) 500 555-0165,2,7/19/2012
13432,115-555-0174,2,10/9/2013
13433,806-555-0199,2,1/19/2014
13434,292-555-0140,2,9/13/2013
13435,1 (11) 500 555-0133,1,2/26/2013
13436,599-555-0132,1,7/26/2013
13437,573-555-0144,2,12/30/2011
13438,601-555-0132,1,4/6/2014
13439,782-555-0135,2,3/31/2014
13440,1 (11) 500 555-0199,2,2/14/2013
13441,1 (11) 500 555-0175,1,11/19/2013
13442,1 (11) 500 555-0195,2,3/6/2013
13443,1 (11) 500 555-0130,1,4/11/2014
13444,1 (11) 500 555-0119,2,4/28/2014
13445,1 (11) 500 555-0113,2,10/30/2012
13446,1 (11) 500 555-0172,1,4/17/2014
13447,941-555-0138,2,7/26/2013
13448,540-555-0150,1,8/27/2013
13449,1 (11) 500 555-0179,1,5/14/2013
13450,219-555-0162,1,4/21/2014
13451,149-555-0166,2,9/11/2013
13452,1 (11) 500 555-0121,2,6/26/2014
13453,1 (11) 500 555-0167,1,8/3/2013
13454,1 (11) 500 555-0114,2,8/25/2013
13455,1 (11) 500 555-0182,1,12/14/2012
13456,919-555-0167,1,2/1/2014
13457,1 (11) 500 555-0174,2,2/16/2014
13458,556-555-0131,2,3/26/2014
13459,1 (11) 500 555-0134,1,7/17/2013
13460,192-555-0115,1,10/30/2013
13461,559-555-0142,2,3/23/2014
13462,362-555-0174,2,10/29/2013
13463,164-555-0118,1,4/28/2014
13464,1 (11) 500 555-0196,2,2/14/2013
13465,219-555-0166,1,9/8/2013
13466,344-555-0110,1,5/31/2014
13467,1 (11) 500 555-0176,2,9/21/2013
13468,914-555-0114,2,10/17/2013
13469,557-555-0117,1,10/22/2013
13470,1 (11) 500 555-0132,1,5/24/2014
13471,415-555-0115,1,8/19/2012
13472,1 (11) 500 555-0182,2,12/22/2012
13473,238-555-0185,2,5/3/2014
13474,583-555-0197,1,1/30/2014
13475,789-555-0171,1,10/7/2013
13476,389-555-0150,2,4/24/2014
13477,1 (11) 500 555-0196,1,8/19/2013
13478,585-555-0135,2,3/11/2014
13479,114-555-0156,2,8/25/2013
13480,1 (11) 500 555-0112,1,12/25/2013
13481,1 (11) 500 555-0181,1,7/26/2012
13482,1 (11) 500 555-0139,1,4/3/2014
13483,994-555-0158,1,11/24/2013
13484,1 (11) 500 555-0138,1,2/13/2013
13485,138-555-0196,1,4/28/2014
13486,1 (11) 500 555-0146,2,3/21/2014
13487,836-555-0162,2,9/20/2012
13488,1 (11) 500 555-0170,1,8/24/2013
13489,1 (11) 500 555-0179,1,3/1/2014
13490,1 (11) 500 555-0170,2,8/30/2013
13491,1 (11) 500 555-0136,1,12/4/2013
13492,453-555-0126,2,2/22/2014
13493,245-555-0114,1,4/27/2013
13494,1 (11) 500 555-0166,1,9/18/2013
13495,1 (11) 500 555-0176,2,3/22/2012
13496,779-555-0111,1,1/28/2014
13497,149-555-0199,2,10/9/2013
13498,137-555-0112,2,11/22/2013
13499,1 (11) 500 555-0131,1,5/17/2014
13500,162-555-0111,1,4/18/2014
13501,1 (11) 500 555-0198,2,2/4/2013
13502,1 (11) 500 555-0118,2,3/23/2014
13503,1 (11) 500 555-0155,1,7/26/2013
13504,1 (11) 500 555-0199,1,3/14/2014
13505,1 (11) 500 555-0184,2,11/26/2013
13506,1 (11) 500 555-0123,2,10/20/2013
13507,1 (11) 500 555-0115,2,12/3/2011
13508,386-555-0134,1,11/17/2012
13509,191-555-0117,2,6/7/2014
13510,707-555-0197,1,10/27/2013
13511,249-555-0123,1,1/15/2014
13512,1 (11) 500 555-0120,1,7/3/2013
13513,1 (11) 500 555-0183,1,7/13/2011
13514,199-555-0186,2,6/1/2011
13515,146-555-0121,1,4/25/2014
13516,924-555-0142,1,1/11/2014
13517,1 (11) 500 555-0135,1,8/27/2013
13518,314-555-0193,1,10/1/2013
13519,177-555-0148,1,2/9/2014
13520,243-555-0117,1,10/18/2013
13521,980-555-0117,2,3/5/2014
13522,1 (11) 500 555-0177,1,9/28/2012
13523,113-555-0178,1,12/12/2013
13524,140-555-0123,1,5/16/2014
13525,1 (11) 500 555-0148,2,11/10/2013
13526,1 (11) 500 555-0147,1,3/24/2013
13527,1 (11) 500 555-0125,1,11/10/2013
13528,1 (11) 500 555-0160,2,3/28/2014
13529,231-555-0123,1,4/18/2014
13530,697-555-0178,2,5/22/2014
13531,1 (11) 500 555-0162,2,6/21/2011
13532,393-555-0136,1,3/21/2014
13533,1 (11) 500 555-0178,1,3/30/2013
13534,111-555-0167,1,7/3/2012
13535,1 (11) 500 555-0147,2,4/14/2014
13536,547-555-0143,1,8/18/2013
13537,157-555-0111,1,3/27/2014
13538,134-555-0146,1,7/6/2013
13539,1 (11) 500 555-0117,1,3/28/2014
13540,180-555-0197,2,10/1/2012
13541,391-555-0141,1,5/28/2014
13542,1 (11) 500 555-0174,2,8/19/2011
13543,951-555-0191,2,8/13/2013
13544,1 (11) 500 555-0131,1,2/11/2012
13545,998-555-0130,2,9/29/2013
13546,218-555-0176,1,9/21/2013
13547,363-555-0147,2,8/19/2011
13548,315-555-0187,2,7/6/2013
13549,1 (11) 500 555-0134,1,3/24/2013
13550,1 (11) 500 555-0185,1,3/2/2014
13551,816-555-0150,1,2/25/2014
13552,1 (11) 500 555-0138,2,5/21/2014
13553,203-555-0116,2,6/19/2014
13554,512-555-0144,2,11/4/2013
13555,183-555-0190,2,1/13/2014
13556,1 (11) 500 555-0120,1,2/15/2014
13557,1 (11) 500 555-0132,1,1/17/2014
13558,113-555-0189,1,10/28/2013
13559,1 (11) 500 555-0136,1,12/17/2011
13560,556-555-0177,1,9/18/2013
13561,1 (11) 500 555-0125,1,3/31/2014
13562,1 (11) 500 555-0111,1,10/30/2012
13563,983-555-0156,2,2/8/2014
13564,1 (11) 500 555-0153,2,2/3/2013
13565,187-555-0148,1,2/22/2014
13566,293-555-0151,2,1/12/2014
13567,1 (11) 500 555-0173,2,3/7/2014
13568,1 (11) 500 555-0197,2,3/21/2014
13569,194-555-0118,1,7/17/2013
13570,305-555-0196,2,1/5/2014
13571,1 (11) 500 555-0180,1,8/31/2013
13572,574-555-0134,1,9/23/2013
13573,716-555-0159,2,1/23/2014
13574,1 (11) 500 555-0166,2,2/17/2013
13575,555-555-0138,1,10/29/2012
13576,196-555-0169,1,10/8/2013
13577,489-555-0193,2,4/23/2014
13578,1 (11) 500 555-0119,1,7/5/2013
13579,744-555-0121,1,2/13/2014
13580,331-555-0131,2,7/26/2013
13581,638-555-0188,2,1/13/2014
13582,195-555-0180,2,4/1/2013
13583,1 (11) 500 555-0112,1,12/27/2012
13584,590-555-0124,1,4/1/2014
13585,856-555-0157,2,7/17/2012
13586,988-555-0199,1,4/30/2014
13587,331-555-0154,2,4/20/2014
13588,127-555-0189,2,2/12/2012
13589,926-555-0187,2,4/9/2014
13590,646-555-0142,1,1/25/2014
13591,1 (11) 500 555-0112,2,4/8/2012
13592,1 (11) 500 555-0112,2,1/26/2013
13593,687-555-0176,1,3/26/2014
13594,1 (11) 500 555-0111,1,2/22/2014
13595,1 (11) 500 555-0149,1,10/10/2013
13596,966-555-0193,2,5/9/2014
13597,565-555-0115,1,12/28/2013
13598,1 (11) 500 555-0127,2,8/18/2013
13599,1 (11) 500 555-0148,2,6/5/2012
13600,1 (11) 500 555-0178,1,6/1/2014
13601,473-555-0194,1,7/26/2013
13602,726-555-0168,2,10/18/2013
13603,811-555-0195,2,4/8/2014
13604,975-555-0163,1,10/11/2013
13605,763-555-0126,2,1/3/2014
13606,1 (11) 500 555-0129,2,6/23/2011
13607,1 (11) 500 555-0117,2,7/26/2013
13608,639-555-0126,2,8/29/2013
13609,1 (11) 500 555-0176,1,10/9/2012
13610,773-555-0184,1,1/31/2014
13611,101-555-0146,1,7/7/2012
13612,1 (11) 500 555-0143,1,1/8/2013
13613,149-555-0191,2,12/29/2013
13614,1 (11) 500 555-0188,1,9/29/2011
13615,1 (11) 500 555-0143,2,5/27/2013
13616,187-555-0115,2,10/30/2012
13617,1 (11) 500 555-0144,2,9/21/2013
13618,516-555-0137,1,1/19/2014
13619,1 (11) 500 555-0177,1,11/27/2013
